part,event,ID,mother,daughter1,daughter2,Px,Py,Pz,E,X,Y,Z,T,i1,i2,i3
4742,3,-10421,1,6,7,1.6393,-0.1713,2.1556,3.6343,0.5023,0.0611,1.8098,0.6807,55,0,178
4743,4,-13,1,17,17,-0.9161,0.4025,0.4118,1.0872,0.5023,0.0611,1.8098,0.6807,55,0,178
4744,5,14,1,-1,-1,-0.6267,-0.4575,-0.5331,0.9414,0.5023,0.0611,1.8098,0.6807,55,0,178
4745,6,-411,3,8,9,0.9512,0.1684,1.8307,2.7893,0.5023,0.0611,1.8098,0.6807,55,0,178
4746,7,211,3,18,19,0.6881,-0.3397,0.325,0.845,0.5023,0.0611,1.8098,0.6807,55,0,178
4747,8,311,6,10,10,1.1249,0.771,1.1383,1.8447,0.512,0.0628,1.8284,0.7091,55,0,178
4748,9,-211,6,20,20,-0.1737,-0.6025,0.6924,0.9445,0.512,0.0628,1.8284,0.7091,55,0,178
4749,10,310,8,21,22,1.1249,0.771,1.1383,1.8447,0.512,0.0628,1.8284,0.7091,55,0,178
4750,11,333,2,13,14,-2.2912,0.3673,1.6717,3.0327,0.5025,0.0964,1.8813,0.791,55,0,178
4751,12,-10321,2,15,16,2.3706,-0.1409,0.7923,2.798,0.5025,0.0964,1.8813,0.791,55,0,178
4752,13,321,11,23,23,-1.305,0.1872,1.0274,1.7428,0.5025,0.0964,1.8813,0.791,55,0,178
4753,14,-321,11,24,24,-0.9862,0.1801,0.6443,1.2899,0.5025,0.0964,1.8813,0.791,55,0,178
4754,15,310,12,25,26,1.8034,-0.5021,0.3168,1.9627,0.5025,0.0964,1.8813,0.791,55,0,178
4755,16,-211,12,27,28,0.5673,0.3612,0.4754,0.8353,0.5025,0.0964,1.8813,0.791,55,0,178
4756,0,300553,-1,1,2,0.1759,0,4.5018,11.4912,0.415,0.069,-2.8799,-0.4719,55,0,179
4757,1,521,0,3,4,0.0698,0.239,2.3656,5.7902,0.415,0.069,-2.8799,-0.4719,55,0,179
4758,2,-521,0,22,23,0.1061,-0.239,2.1362,5.7009,0.415,0.069,-2.8799,-0.4719,55,0,179
4759,3,433,1,5,6,-0.3058,-0.5917,2.7726,3.5487,0.4385,0.1495,-2.0826,1.4796,55,0,179
4760,4,-423,1,14,15,0.3756,0.8307,-0.4071,2.2416,0.4385,0.1495,-2.0826,1.4796,55,0,179
4761,5,431,3,7,8,-0.2146,-0.4585,2.4165,3.1576,0.4385,0.1495,-2.0826,1.4796,55,0,179
4762,6,22,3,-1,-1,-0.0912,-0.1332,0.3561,0.391,0.4385,0.1495,-2.0826,1.4796,55,0,179
4763,7,-313,5,9,10,-0.1474,0.1705,1.0488,1.3915,0.4186,0.107,-1.8584,1.7726,55,0,179
4764,8,323,5,11,12,-0.0672,-0.629,1.3677,1.7662,0.4186,0.107,-1.8584,1.7726,55,0,179
4765,9,-321,7,28,28,-0.007,0.0953,0.2433,0.5586,0.4186,0.107,-1.8584,1.7726,55,0,179
4766,10,211,7,29,32,-0.1404,0.0753,0.8055,0.8329,0.4186,0.107,-1.8584,1.7726,55,0,179
4767,11,311,8,13,13,-0.1663,-0.341,0.4015,0.7435,0.4186,0.107,-1.8584,1.7726,55,0,179
4768,12,211,8,33,38,0.0991,-0.2881,0.9662,1.0227,0.4186,0.107,-1.8584,1.7726,55,0,179
4769,13,130,11,39,41,-0.1663,-0.341,0.4015,0.7435,0.4186,0.107,-1.8584,1.7726,55,0,179
4770,14,-421,4,16,18,0.3938,0.8788,-0.2965,2.1197,0.4385,0.1495,-2.0826,1.4796,55,0,179
4771,15,22,4,42,43,-0.0182,-0.0481,-0.1105,0.1219,0.4385,0.1495,-2.0826,1.4796,55,0,179
4772,16,323,14,19,20,0.3166,0.7197,-0.7853,1.4355,0.4796,0.2412,-2.1135,1.7007,55,0,179
4773,17,11,14,44,44,0.1058,0.2815,0.4687,0.5569,0.4796,0.2412,-2.1135,1.7007,55,0,179
4774,18,-12,14,-1,-1,-0.0285,-0.1224,0.02,0.1273,0.4796,0.2412,-2.1135,1.7007,55,0,179
4775,19,311,16,21,21,0.2837,0.2821,-0.1588,0.658,0.4796,0.2412,-2.1135,1.7007,55,0,179
4776,20,211,16,45,46,0.0329,0.4376,-0.6265,0.7775,0.4796,0.2412,-2.1135,1.7007,55,0,179
4777,21,310,19,47,48,0.2837,0.2821,-0.1588,0.658,0.4796,0.2412,-2.1135,1.7007,55,0,179
4778,22,333,2,24,25,0.9372,-2.2397,0.9087,2.7849,0.4352,0.0236,-2.474,0.6114,55,0,179
4779,23,-10321,2,26,27,-0.8311,2.0007,1.2275,2.916,0.4352,0.0236,-2.474,0.6114,55,0,179
4780,24,321,22,49,53,0.6078,-1.35,0.4807,1.633,0.4352,0.0236,-2.474,0.6114,55,0,179
4781,25,-321,22,54,54,0.3294,-0.8896,0.428,1.1519,0.4352,0.0236,-2.474,0.6114,55,0,179
4782,26,310,23,55,56,-0.9419,0.8788,1.1142,1.7744,0.4352,0.0236,-2.474,0.6114,55,0,179
4783,27,-211,23,57,59,0.1109,1.1219,0.1133,1.1416,0.4352,0.0236,-2.474,0.6114,55,0,179
4784,0,300553,-1,1,2,0.176,0,4.5041,11.4958,0.6253,0.079,4.401,0.7428,55,0,180
4785,1,521,0,3,6,-0.0369,-0.2556,2.1474,5.705,0.6253,0.079,4.401,0.7428,55,0,180
4786,2,-521,0,24,25,0.2129,0.2556,2.3567,5.7908,0.6253,0.079,4.401,0.7428,55,0,180
4787,3,-10421,1,7,8,-0.2965,0.0595,0.7598,2.4845,0.6252,0.078,4.4088,0.7634,55,0,180
4788,4,-2212,1,30,38,0.2808,0.0345,0.3967,1.0572,0.6252,0.078,4.4088,0.7634,55,0,180
4789,5,221,1,13,15,-0.2,-0.3093,0.5711,0.8727,0.6252,0.078,4.4088,0.7634,55,0,180
4790,6,2224,1,22,23,0.1788,-0.0403,0.4198,1.2905,0.6252,0.078,4.4088,0.7634,55,0,180
4791,7,-411,3,9,11,-0.4496,-0.1821,0.9071,2.1339,0.6252,0.078,4.4088,0.7634,55,0,180
4792,8,211,3,39,39,0.1531,0.2415,-0.1473,0.3506,0.6252,0.078,4.4088,0.7634,55,0,180
4793,9,311,7,12,12,0.0599,0.0114,-0.3311,0.6008,0.5926,0.0649,4.4744,0.9178,55,0,180
4794,10,13,7,-1,-1,-0.5009,-0.4215,1.0247,1.2206,0.5926,0.0649,4.4744,0.9178,55,0,180
4795,11,-14,7,-1,-1,-0.0085,0.2281,0.2135,0.3125,0.5926,0.0649,4.4744,0.9178,55,0,180
4796,12,310,9,40,41,0.0599,0.0114,-0.3311,0.6008,0.5926,0.0649,4.4744,0.9178,55,0,180
4797,13,111,5,16,17,-0.0283,-0.1923,0.2125,0.3181,0.6252,0.078,4.4088,0.7634,55,0,180
4798,14,111,5,18,19,-0.1413,-0.0039,0.315,0.3707,0.6252,0.078,4.4088,0.7634,55,0,180
4799,15,111,5,20,21,-0.0304,-0.1131,0.0437,0.184,0.6252,0.078,4.4088,0.7634,55,0,180
4800,16,22,13,-1,-1,0.0076,-0.134,0.0527,0.1442,0.6252,0.078,4.4088,0.7634,55,0,180
4801,17,22,13,-1,-1,-0.0359,-0.0583,0.1598,0.1738,0.6252,0.078,4.4088,0.7634,55,0,180
4802,18,22,14,-1,-1,-0.0815,0.0605,0.1224,0.159,0.6252,0.078,4.4088,0.7634,55,0,180
4803,19,22,14,-1,-1,-0.0598,-0.0644,0.1926,0.2117,0.6252,0.078,4.4088,0.7634,55,0,180
4804,20,22,15,-1,-1,-0.0128,0.027,-0.0119,0.0322,0.6252,0.078,4.4088,0.7634,55,0,180
4805,21,22,15,-1,-1,-0.0176,-0.1401,0.0556,0.1518,0.6252,0.078,4.4088,0.7634,55,0,180
4806,22,2212,6,-1,-1,0.0309,-0.0144,0.5078,1.0674,0.6252,0.078,4.4088,0.7634,55,0,180
4807,23,211,6,42,43,0.1479,-0.0259,-0.088,0.2231,0.6252,0.078,4.4088,0.7634,55,0,180
4808,24,333,2,26,27,-1.9286,-0.1137,2.1886,3.0966,0.6322,0.0872,4.4774,0.9303,55,0,180
4809,25,-10321,2,28,29,2.1415,0.3693,0.1682,2.6942,0.6322,0.0872,4.4774,0.9303,55,0,180
4810,26,321,24,44,46,-0.6507,-0.0587,0.778,1.1296,0.6322,0.0872,4.4774,0.9303,55,0,180
4811,27,-321,24,47,47,-1.2779,-0.0551,1.4106,1.9671,0.6322,0.0872,4.4774,0.9303,55,0,180
4812,28,310,25,48,49,1.9149,0.2183,-0.4171,2.0337,0.6322,0.0872,4.4774,0.9303,55,0,180
4813,29,-211,25,50,51,0.2266,0.1511,0.5853,0.6605,0.6322,0.0872,4.4774,0.9303,55,0,180
4814,0,300553,-1,1,2,0.1756,0,4.4829,11.4816,0.4495,0.0712,-5.8983,-0.9752,55,0,181
4815,1,521,0,3,4,-0.1237,0.0686,2.3277,5.7712,0.4495,0.0712,-5.8983,-0.9752,55,0,181
4816,2,-521,0,9,12,0.2994,-0.0686,2.1552,5.7104,0.4495,0.0712,-5.8983,-0.9752,55,0,181
4817,3,333,1,5,6,-0.0144,2.2055,0.3363,2.4529,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4818,4,10321,1,7,8,-0.1094,-2.1369,1.9914,3.3183,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4819,5,321,3,25,25,0.0934,1.1327,0.0947,1.2427,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4820,6,-321,3,-1,-1,-0.1077,1.0728,0.2416,1.2102,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4821,7,310,4,26,27,0.3852,-1.7349,1.918,2.6618,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4822,8,211,4,28,29,-0.4946,-0.402,0.0734,0.6566,0.4455,0.0735,-5.8221,-0.7862,55,0,181
4823,9,421,2,13,15,2.0328,-0.1995,2.2659,3.5755,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4824,10,223,2,18,20,-1.2878,0.0111,0.1857,1.5189,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4825,11,111,2,23,24,-0.2025,0.0833,-0.1454,0.2955,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4826,12,-211,2,30,30,-0.2432,0.0365,-0.151,0.3205,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4827,13,-321,9,31,32,1.0943,0.2618,0.5258,1.3365,0.5686,0.0581,-5.6997,-0.5784,55,0,181
4828,14,211,9,33,37,0.0125,0.0502,0.2554,0.2956,0.5686,0.0581,-5.6997,-0.5784,55,0,181
4829,15,113,9,16,17,0.926,-0.5115,1.4846,1.9434,0.5686,0.0581,-5.6997,-0.5784,55,0,181
4830,16,211,15,38,43,0.0739,0.028,0.5071,0.5318,0.5686,0.0581,-5.6997,-0.5784,55,0,181
4831,17,-211,15,44,48,0.8522,-0.5395,0.9776,1.4115,0.5686,0.0581,-5.6997,-0.5784,55,0,181
4832,18,-211,10,49,50,-0.7125,-0.167,0.1615,0.7623,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4833,19,211,10,51,52,-0.4117,0.2839,0.0122,0.5193,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4834,20,111,10,21,22,-0.1636,-0.1058,0.012,0.2373,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4835,21,22,20,-1,-1,-0.1293,-0.0387,0.0603,0.1478,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4836,22,22,20,-1,-1,-0.0343,-0.0671,-0.0483,0.0895,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4837,23,22,11,-1,-1,-0.1152,-0.0197,-0.0976,0.1523,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4838,24,22,11,-1,-1,-0.0873,0.1029,-0.0477,0.1432,0.4603,0.0688,-5.8205,-0.7689,55,0,181
4839,0,300553,-1,1,2,0.1761,0,4.5068,11.5001,0.4941,0.078,-1.3228,-0.212,55,0,182
4840,1,521,0,3,4,-0.2147,0.011,2.3938,5.8005,0.4941,0.078,-1.3228,-0.212,55,0,182
4841,2,-521,0,9,13,0.3908,-0.011,2.113,5.6997,0.4941,0.078,-1.3228,-0.212,55,0,182
4842,3,333,1,5,6,2.172,0.1982,0.5217,2.4633,0.4834,0.0786,-1.2039,0.076,55,0,182
4843,4,10321,1,7,8,-2.3867,-0.1872,1.8721,3.3372,0.4834,0.0786,-1.2039,0.076,55,0,182
4844,5,321,3,39,41,1.3166,0.1965,0.3118,1.4536,0.4834,0.0786,-1.2039,0.076,55,0,182
4845,6,-321,3,42,43,0.8554,0.0017,0.2099,1.0097,0.4834,0.0786,-1.2039,0.076,55,0,182
4846,7,310,4,44,45,-1.0007,0.0297,1.515,1.8828,0.4834,0.0786,-1.2039,0.076,55,0,182
4847,8,211,4,46,49,-1.386,-0.2169,0.3571,1.4543,0.4834,0.0786,-1.2039,0.076,55,0,182
4848,9,423,2,14,15,0.6439,0.7281,0.1153,2.2329,0.4943,0.078,-1.3215,-0.2085,55,0,182
4849,10,-213,2,26,27,0.1563,-0.2815,0.2115,0.7414,0.4943,0.078,-1.3215,-0.2085,55,0,182
4850,11,223,2,30,32,-0.3501,-0.0655,0.4991,0.9969,0.4943,0.078,-1.3215,-0.2085,55,0,182
4851,12,211,2,50,51,-0.0199,0.114,0.3599,0.403,0.4943,0.078,-1.3215,-0.2085,55,0,182
4852,13,-213,2,35,36,-0.0395,-0.5061,0.9271,1.3255,0.4943,0.078,-1.3215,-0.2085,55,0,182
4853,14,421,9,16,17,0.5575,0.5499,0.046,2.0231,0.4943,0.078,-1.3215,-0.2085,55,0,182
4854,15,22,9,-1,-1,0.0863,0.1782,0.0693,0.2098,0.4943,0.078,-1.3215,-0.2085,55,0,182
4855,16,20213,14,18,19,0.5826,0.0978,0.2696,1.3169,0.502,0.0856,-1.3209,-0.1806,55,0,182
4856,17,-321,14,52,52,-0.0251,0.4521,-0.2236,0.7062,0.502,0.0856,-1.3209,-0.1806,55,0,182
4857,18,9000221,16,20,21,0.6893,-0.2752,0.3609,0.8946,0.502,0.0856,-1.3209,-0.1806,55,0,182
4858,19,211,16,53,55,-0.1067,0.373,-0.0913,0.4223,0.502,0.0856,-1.3209,-0.1806,55,0,182
4859,20,111,18,22,23,0.4464,-0.2433,0.1585,0.5494,0.502,0.0856,-1.3209,-0.1806,55,0,182
4860,21,111,18,24,25,0.2429,-0.0319,0.2024,0.3452,0.502,0.0856,-1.3209,-0.1806,55,0,182
4861,22,22,20,-1,-1,0.0604,-0.0918,0.0502,0.1208,0.502,0.0856,-1.3209,-0.1806,55,0,182
4862,23,22,20,-1,-1,0.386,-0.1516,0.1083,0.4286,0.502,0.0856,-1.3209,-0.1806,55,0,182
4863,24,22,21,-1,-1,0.2331,-0.0428,0.2193,0.3229,0.502,0.0856,-1.3209,-0.1806,55,0,182
4864,25,22,21,-1,-1,0.0098,0.0109,-0.0169,0.0224,0.502,0.0856,-1.3209,-0.1806,55,0,182
4865,26,-211,10,56,56,-0.0816,-0.3071,-0.0634,0.3528,0.4943,0.078,-1.3215,-0.2085,55,0,182
4866,27,111,10,28,29,0.2379,0.0256,0.2749,0.3886,0.4943,0.078,-1.3215,-0.2085,55,0,182
4867,28,22,27,-1,-1,0.2044,0.0705,0.196,0.2918,0.4943,0.078,-1.3215,-0.2085,55,0,182
4868,29,22,27,-1,-1,0.0334,-0.0449,0.0789,0.0967,0.4943,0.078,-1.3215,-0.2085,55,0,182
4869,30,-211,11,-1,-1,-0.2673,-0.2178,0.1769,0.4119,0.4943,0.078,-1.3215,-0.2085,55,0,182
4870,31,211,11,-1,-1,-0.0195,0.0671,0.3743,0.4056,0.4943,0.078,-1.3215,-0.2085,55,0,182
4871,32,111,11,33,34,-0.0633,0.0851,-0.0521,0.1794,0.4943,0.078,-1.3215,-0.2085,55,0,182
4872,33,22,32,-1,-1,-0.0843,0.0004,-0.028,0.0888,0.4943,0.078,-1.3215,-0.2085,55,0,182
4873,34,22,32,-1,-1,0.021,0.0848,-0.0242,0.0906,0.4943,0.078,-1.3215,-0.2085,55,0,182
4874,35,-211,13,57,58,-0.3658,-0.167,0.6039,0.7388,0.4943,0.078,-1.3215,-0.2085,55,0,182
4875,36,111,13,37,38,0.3263,-0.3392,0.3232,0.5867,0.4943,0.078,-1.3215,-0.2085,55,0,182
4876,37,22,36,-1,-1,0.0237,-0.0943,0.0393,0.1048,0.4943,0.078,-1.3215,-0.2085,55,0,182
4877,38,22,36,59,60,0.3026,-0.2449,0.2839,0.4818,0.4943,0.078,-1.3215,-0.2085,55,0,182
4878,0,300553,-1,1,2,0.1757,0,4.4881,11.4861,0.4671,0.0671,0.5898,0.1069,55,0,183
4879,1,521,0,3,4,-0.0248,0.2063,2.3759,5.7928,0.4671,0.0671,0.5898,0.1069,55,0,183
4880,2,-521,0,24,25,0.2005,-0.2063,2.1123,5.6933,0.4671,0.0671,0.5898,0.1069,55,0,183
4881,3,-423,1,5,6,-0.822,-1.5535,0.4004,2.6977,0.4667,0.0699,0.6222,0.1859,55,0,183
4882,4,20213,1,16,17,0.7972,1.7599,1.9754,3.0951,0.4667,0.0699,0.6222,0.1859,55,0,183
4883,5,-421,3,7,8,-0.8023,-1.4096,0.5,2.5215,0.4667,0.0699,0.6222,0.1859,55,0,183
4884,6,22,3,-1,-1,-0.0197,-0.1439,-0.0996,0.1761,0.4667,0.0699,0.6222,0.1859,55,0,183
4885,7,10323,5,9,10,-0.9766,-1.022,0.0896,1.9145,0.4233,-0.0063,0.6493,0.3224,55,0,183
4886,8,-211,5,-1,-1,0.1743,-0.3876,0.4105,0.6071,0.4233,-0.0063,0.6493,0.3224,55,0,183
4887,9,213,7,11,12,-0.7231,-0.7889,-0.0073,1.3016,0.4233,-0.0063,0.6493,0.3224,55,0,183
4888,10,311,7,15,15,-0.2535,-0.2331,0.0969,0.6129,0.4233,-0.0063,0.6493,0.3224,55,0,183
4889,11,211,9,30,30,-0.3647,-0.4292,-0.3468,0.676,0.4233,-0.0063,0.6493,0.3224,55,0,183
4890,12,111,9,13,14,-0.3584,-0.3598,0.3395,0.6256,0.4233,-0.0063,0.6493,0.3224,55,0,183
4891,13,22,12,-1,-1,-0.2244,-0.2631,0.1582,0.3803,0.4233,-0.0063,0.6493,0.3224,55,0,183
4892,14,22,12,31,32,-0.1339,-0.0966,0.1814,0.2453,0.4233,-0.0063,0.6493,0.3224,55,0,183
4893,15,130,10,33,35,-0.2535,-0.2331,0.0969,0.6129,0.4233,-0.0063,0.6493,0.3224,55,0,183
4894,16,9000221,4,18,19,0.0359,0.0191,0.2663,0.5358,0.4667,0.0699,0.6222,0.1859,55,0,183
4895,17,211,4,36,37,0.7612,1.7407,1.7091,2.5593,0.4667,0.0699,0.6222,0.1859,55,0,183
4896,18,111,16,20,21,-0.0594,-0.0222,-0.0655,0.1629,0.4667,0.0699,0.6222,0.1859,55,0,183
4897,19,111,16,22,23,0.0953,0.0413,0.3318,0.3729,0.4667,0.0699,0.6222,0.1859,55,0,183
4898,20,22,18,38,39,-0.1004,0.0009,-0.0332,0.1058,0.4667,0.0699,0.6222,0.1859,55,0,183
4899,21,22,18,-1,-1,0.0411,-0.0231,-0.0322,0.0571,0.4667,0.0699,0.6222,0.1859,55,0,183
4900,22,22,19,40,41,0.0099,0.0141,0.2531,0.2537,0.4667,0.0699,0.6222,0.1859,55,0,183
4901,23,22,19,42,43,0.0854,0.0272,0.0787,0.1193,0.4667,0.0699,0.6222,0.1859,55,0,183
4902,24,333,2,26,27,-1.5776,0.3338,2.6884,3.2968,0.4735,0.0605,0.6577,0.29,55,0,183
4903,25,-10321,2,28,29,1.7781,-0.5401,-0.5761,2.3965,0.4735,0.0605,0.6577,0.29,55,0,183
4904,26,321,24,44,46,-0.9023,0.1231,1.6314,1.9325,0.4735,0.0605,0.6577,0.29,55,0,183
4905,27,-321,24,47,48,-0.6753,0.2107,1.057,1.3643,0.4735,0.0605,0.6577,0.29,55,0,183
4906,28,310,25,49,50,0.6311,-0.3952,-0.8113,1.2084,0.4735,0.0605,0.6577,0.29,55,0,183
4907,29,-211,25,51,52,1.147,-0.1449,0.2352,1.188,0.4735,0.0605,0.6577,0.29,55,0,183
4908,0,300553,-1,1,2,0.1759,0,4.4985,11.4945,0.4725,0.0628,-4.0731,-0.6707,55,0,184
4909,1,521,0,3,4,-0.1472,-0.1117,2.4284,5.8138,0.4725,0.0628,-4.0731,-0.6707,55,0,184
4910,2,-521,0,15,16,0.3231,0.1117,2.0701,5.6808,0.4725,0.0628,-4.0731,-0.6707,55,0,184
4911,3,-4132,1,5,6,0.6556,-0.7683,0.6812,2.755,0.4686,0.0599,-4.01,-0.5198,55,0,184
4912,4,4122,1,11,13,-0.8028,0.6566,1.7472,3.0588,0.4686,0.0599,-4.01,-0.5198,55,0,184
4913,5,-3212,3,7,8,-0.0443,0.0176,0.43,1.2687,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4914,6,333,3,9,10,0.6998,-0.7859,0.2512,1.4863,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4915,7,22,5,21,22,0.0172,0.0033,0.1028,0.1043,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4916,8,-3122,5,23,24,-0.0615,0.0142,0.3272,1.1644,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4917,9,130,6,25,27,0.4126,-0.528,0.1254,0.844,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4918,10,310,6,28,29,0.2873,-0.2579,0.1258,0.6423,0.4687,0.0598,-4.0099,-0.5195,55,0,184
4919,11,2112,4,-1,-1,-0.4594,0.3053,0.3086,1.1324,0.4612,0.066,-3.9938,-0.4914,55,0,184
4920,12,-311,4,14,14,-0.6302,0.365,1.3163,1.5845,0.4612,0.066,-3.9938,-0.4914,55,0,184
4921,13,211,4,30,30,0.2868,-0.0137,0.1223,0.3419,0.4612,0.066,-3.9938,-0.4914,55,0,184
4922,14,130,12,31,34,-0.6302,0.365,1.3163,1.5845,0.4612,0.066,-3.9938,-0.4914,55,0,184
4923,15,333,2,17,18,-2.0857,0.5395,0.6418,2.4692,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4924,16,-10321,2,19,20,2.4088,-0.4278,1.4283,3.2115,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4925,17,321,15,35,36,-1.2606,0.4058,0.3998,1.4688,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4926,18,-321,15,37,37,-0.8251,0.1337,0.242,1.0004,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4927,19,310,16,38,39,0.9963,-0.7464,1.0649,1.7122,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4928,20,-211,16,40,41,1.4125,0.3186,0.3634,1.4994,0.5068,0.0747,-3.8527,-0.0661,55,0,184
4929,0,300553,-1,1,2,0.1761,0,4.5014,11.504,0.3786,0.0661,-0.8134,-0.1273,55,0,185
4930,1,521,0,3,4,-0.2401,-0.1683,2.342,5.7827,0.3786,0.0661,-0.8134,-0.1273,55,0,185
4931,2,-521,0,9,12,0.4162,0.1683,2.1594,5.7213,0.3786,0.0661,-0.8134,-0.1273,55,0,185
4932,3,333,1,5,6,-0.6107,-2.1646,2.2133,3.3137,0.3719,0.0614,-0.7478,0.0346,55,0,185
4933,4,10321,1,7,8,0.3706,1.9963,0.1288,2.469,0.3719,0.0614,-0.7478,0.0346,55,0,185
4934,5,321,3,22,23,-0.2797,-1.2158,1.3102,1.8753,0.3719,0.0614,-0.7478,0.0346,55,0,185
4935,6,-321,3,24,26,-0.331,-0.9489,0.903,1.4384,0.3719,0.0614,-0.7478,0.0346,55,0,185
4936,7,310,4,27,28,0.6578,1.5425,0.4781,1.8134,0.3719,0.0614,-0.7478,0.0346,55,0,185
4937,8,211,4,29,29,-0.2871,0.4538,-0.3493,0.6557,0.3719,0.0614,-0.7478,0.0346,55,0,185
4938,9,423,2,13,14,0.805,-0.6732,0.3871,2.2977,0.3938,0.0722,-0.7349,0.0806,55,0,185
4939,10,223,2,17,19,-1.2397,0.2783,1.7985,2.3378,0.3938,0.0722,-0.7349,0.0806,55,0,185
4940,11,-211,2,-1,-1,0.6077,0.4971,-0.1395,0.8095,0.3938,0.0722,-0.7349,0.0806,55,0,185
4941,12,22,2,-1,-1,0.2432,0.0662,0.1133,0.2763,0.3938,0.0722,-0.7349,0.0806,55,0,185
4942,13,421,9,15,16,0.6965,-0.4871,0.3528,2.0795,0.3938,0.0722,-0.7349,0.0806,55,0,185
4943,14,22,9,-1,-1,0.1085,-0.1861,0.0343,0.2182,0.3938,0.0722,-0.7349,0.0806,55,0,185
4944,15,-321,13,30,30,1.1209,-0.7528,-0.0234,1.4378,0.4209,0.0532,-0.7211,0.1616,55,0,185
4945,16,211,13,31,31,-0.4244,0.2657,0.3763,0.6417,0.4209,0.0532,-0.7211,0.1616,55,0,185
4946,17,-211,10,32,36,-0.0984,0.0177,0.2324,0.2889,0.3938,0.0722,-0.7349,0.0806,55,0,185
4947,18,211,10,37,37,-0.4978,0.1985,0.3227,0.641,0.3938,0.0722,-0.7349,0.0806,55,0,185
4948,19,111,10,20,21,-0.6435,0.0621,1.2434,1.4079,0.3938,0.0722,-0.7349,0.0806,55,0,185
4949,20,22,19,-1,-1,-0.3101,0.0903,0.6761,0.7493,0.3938,0.0722,-0.7349,0.0806,55,0,185
4950,21,22,19,-1,-1,-0.3334,-0.0282,0.5672,0.6586,0.3938,0.0722,-0.7349,0.0806,55,0,185
4951,0,300553,-1,1,2,0.1761,0,4.505,11.5012,0.4969,0.0783,-0.1435,-0.0154,55,0,186
4952,1,521,0,3,6,0.3211,-0.1283,2.0147,5.661,0.4969,0.0783,-0.1435,-0.0154,55,0,186
4953,2,-521,0,14,15,-0.145,0.1283,2.4903,5.8402,0.4969,0.0783,-0.1435,-0.0154,55,0,186
4954,3,-413,1,7,8,-0.9291,-0.8496,0.9185,2.5436,0.5003,0.077,-0.1227,0.0432,55,0,186
4955,4,111,1,12,13,0.5611,0.2901,-0.1626,0.6661,0.5003,0.077,-0.1227,0.0432,55,0,186
4956,5,211,1,20,20,0.4204,0.724,-0.2501,0.8849,0.5003,0.077,-0.1227,0.0432,55,0,186
4957,6,211,1,21,24,0.2686,-0.2929,1.5088,1.5665,0.5003,0.077,-0.1227,0.0432,55,0,186
4958,7,-421,3,9,11,-0.8267,-0.764,0.8593,2.3416,0.5003,0.077,-0.1227,0.0432,55,0,186
4959,8,-211,3,25,25,-0.1023,-0.0856,0.0592,0.202,0.5003,0.077,-0.1227,0.0432,55,0,186
4960,9,321,7,26,26,-0.4002,0.2604,-0.156,0.7043,0.4478,0.0286,-0.0682,0.1916,55,0,186
4961,10,11,7,27,28,0.1156,-0.5532,0.4138,0.7004,0.4478,0.0286,-0.0682,0.1916,55,0,186
4962,11,-12,7,-1,-1,-0.5421,-0.4712,0.6016,0.9369,0.4478,0.0286,-0.0682,0.1916,55,0,186
4963,12,22,4,29,29,0.4915,0.2995,-0.1403,0.5924,0.5003,0.077,-0.1227,0.0432,55,0,186
4964,13,22,4,-1,-1,0.0695,-0.0094,-0.0223,0.0736,0.5003,0.077,-0.1227,0.0432,55,0,186
4965,14,333,2,16,17,-1.0517,-1.5191,2.7963,3.5037,0.4582,0.1125,0.5209,1.5429,55,0,186
4966,15,-10321,2,18,19,0.9067,1.6473,-0.306,2.3365,0.4582,0.1125,0.5209,1.5429,55,0,186
4967,16,321,14,30,35,-0.4326,-0.6746,1.0689,1.4242,0.4582,0.1125,0.5209,1.5429,55,0,186
4968,17,-321,14,36,39,-0.6191,-0.8445,1.7274,2.0794,0.4582,0.1125,0.5209,1.5429,55,0,186
4969,18,310,15,40,41,0.8848,1.8023,-0.3998,2.1068,0.4582,0.1125,0.5209,1.5429,55,0,186
